name,director,rating,category,duration,tag,lables
莫娣,艾斯林·沃什,9.0,剧情/爱情/传记,115,爱情/传记/文艺/温情/女性/加拿大/艺术/爱尔兰,564
无头骑士异闻录：天网恢恢,大森贵弘,8.8,动画,25,动画/日本/日本动画/OVA/动漫/2010/神谷浩史/アニメ,1639
潮湿青春,无,7.2,剧情,95,加拿大/青春/2014/2010s/剧情/15北京国际电影节/北影节的小众电影/加拿大电影,1493
费利克斯和梅拉,无,7.2,剧情,105,加拿大/加拿大电影/犹太教/剧情/爱情/2015/电影院/女权,1493
寻找心中的你,刘伟恒,7.4,剧情/爱情,105,香港/爱情/青春/文艺/怀旧/温情/2015/剧情,1176
聚焦,汤姆·麦卡锡,8.8,剧情/传记,128,美国/媒体/剧情/宗教/人性/犯罪/传记/2015,711
败犬,安藤真裕,7.2,动作/科幻/动画/犯罪,30,动画/日本/科幻/日本动画/动作/OVA/动漫/2016,2172
罗西与苹果酒,无,7.7,剧情,90,英国/英国电影/温情/成长/BBC/家庭/文学改编/人生,1167
双斩少女 TV未放送话,今石洋之,8.8,动画,27,动画/OVA/日本/今石洋之/日本动画/2014/动漫/TRIGGER,1409
记住,阿托姆·伊戈扬,8.1,剧情/惊悚,94,悬疑/剧情/人性/加拿大/战争/历史/德国/2015,1320
生命的河流,杨平道,7.1,剧情,103,纪录片/杨平道/独立电影/中国/中国独立电影/CIFF/2014/大陆,1458
埃德加的诅咒,无,8.0,剧情/历史,92,纪录片/美国/历史/电视电影/法国/2013/胡佛/肯尼迪,1463
亨利六世：第一部分,无,7.9,剧情/历史,111,英剧/BBC/莎士比亚/历史/英国/看过的电视剧/英语标签/玫瑰战争,2459
亨利六世：第二部分,多米尼克·库克,8.3,剧情/历史,123,英剧/BBC/英国/历史/莎士比亚/玫瑰战争/传记/2016,2202
理查三世,多米尼克·库克,8.6,剧情/传记/历史,130,英国/BBC/莎士比亚/历史/玫瑰战争/传记/空王冠/名著改编,292
黑镜：圣诞特别篇,卡尔·蒂贝茨,9.1,剧情/科幻/惊悚,74,英剧/科幻/英国/人性/黑镜/黑色幽默/2014/BBC,854
威彻尔先生的猜疑：同根相连,杰弗里·萨克斯,7.7,剧情/悬疑/犯罪,90,英剧/推理/英国/2014/犯罪/悬疑/侦探/ITV,1869
踏血寻梅,翁子光,7.5,剧情/悬疑/犯罪,120,犯罪/香港/人性/悬疑/香港电影/剧情/郭富城/2015,431
青春之旅 OAD - unwritten -,吉村愛/市橋佳之,8.3,爱情/动画,22,日本/日本动画/OAD/动画/动漫/青春/2014/アニメ,1156
头文字D新剧场版：斗走,日高政光/中智仁,7.7,动画/运动,61,动画/日本/头文字D/剧场版/2015/动漫/赛车/青春,596
哆啦A梦：大雄与未来笔记本,富永贞义/明石圣子,8.6,动画,16,哆啦A梦/日本/动画/日本动画/动漫/藤子·F·不二雄/特别篇/短片,2060
投靠女与出走男,原田真人,8.2,剧情/喜剧,143,日本/历史/2015/剧情/女权/喜剧/爱情/励志,31
石头不会忘记,休卡·阿敏·哥奇,7.2,剧情/历史/战争,97,伊拉克/伊拉克电影/德国/剧情/中东/2014/第三十九屆香港國際電影節/HKIFF39,2063
你的世界几点,无,7.3,爱情,101,伊朗/爱情/伊朗电影/2015/2014/文艺/LeilaHatami/SIFF,1015
铁原纪行,金大涣,7.1,剧情,102,韩国/韩国电影/韓國/家庭/2014/剧情/柏林电影节/高麗半島,857
妙先生之雁落大道,不思凡,7.9,动画/悬疑/奇幻/冒险,8,动画/国产动画/不思凡/短片/奇幻/动画短片/中国/中国风,1325
最好吃的饭,薛凌/羊先生（郭亚鹏）,7.7,剧情,4,短片/亲情/家庭/大陆/微电影/中国/真人短片/中国电影,363
犬神同学和猫山同学 OVA,永居慎平,7.1,动画,0,OVA/日本/动画/百合/日本动画/2014/泡面番/动漫,1845
乌鸦蛋,M·马尼康丹,7.5,剧情/喜剧,91,印度/剧情/喜剧/青少年/儿童/人性/社会/民族,838
花,乔恩·加拉诺/何塞·玛利亚·戈纳加,7.1,剧情,99,西班牙/文艺/剧情/2014/欧洲/女性/爱情/人生,2117
中二病也要谈恋爱！恋 OVA,石原立也,7.7,爱情/动画,24,OVA/动画/日本/2014/日本动画/动漫/京阿尼/Anime,1116
釜山行,延尚昊,8.4,动作/惊悚/灾难,118,丧尸/韩国/人性/灾难/惊悚/恐怖/温情/2016,2046
呼叫助产士：2014圣诞特别篇,萨杜斯·奥沙利文,9.0,剧情,75,英剧/BBC/英国/女性/剧情/2014/米兰达/温情,1037
莎乐美,阿尔·帕西诺,8.3,剧情,81,阿尔·帕西诺/美国/舞台剧/王尔德/杰西卡·查斯坦/莎乐美/AlPacino/JessicaChastain,634
欢乐守护者,亚德里安·谢尔高德,7.6,剧情/喜剧,102,英国/女性/喜剧/脱口秀/英国电影/剧情/2018/北京电影节,454
黄克功案件,王放放,7.7,剧情/悬疑/历史,92,王凯/黄克功/历史/主旋律/中国电影/中国/剧情/王放放,2275
抱紧他,尼尔·阿姆菲尔德,7.6,剧情/爱情/同性/传记,127,同性/澳大利亚/爱情/LGBT/传记/剧情/2015/青春,944
胜者即是正义 2014SP,石川淳一,8.5,剧情/悬疑,107,日剧/日本/SP/喜剧/2014/法律/律政/剧情,1485
废柴舅舅 试播集,无,8.8,剧情/音乐/家庭,24,英剧/英国/BBC/喜剧/2012/正太/ElliotSpeller-Gillott/电视剧,711
飙速宅男 Re:RIDE,锅岛修,7.3,动画,89,日本动画/剧场版/动画/日本/2014/アニメ/Anime/动漫,1202
第56届格莱美奖颁奖典礼,无,7.3,音乐,210,美国/颁奖礼/Grammy/2014/音乐/颁奖典礼/Live/综艺,935
世纪审判,保罗·安德鲁·威廉姆斯,7.1,剧情/历史,96,英国/历史/二战/剧情/BBC/2015/MartinFreeman/战争,417
喊·山,杨子,7.9,剧情/爱情/犯罪,111,人性/爱情/中国大陆/剧情/犯罪/文艺/农村/感人,2220
花子与安妮SP：朝市的新娘,无,7.1,剧情/传记/历史/古装,89,日剧SP/吉高由里子/日本/窪田正孝/日剧/SP/2014/洼田正孝,2367
爱的成人式,堤幸彦,7.6,剧情/爱情/悬疑,110,日本/爱情/悬疑/剧情/2015/推理/青春/小说改编,454
花与爱丽丝杀人事件,岩井俊二,8.0,喜剧/动画,100,日本/动画/青春/友情/校园/文艺/2015/剧情,2285
明月守护者,亚历山大·西伯恩/伯努瓦·菲利,8.3,动画,86,动画/法国/奇幻/童话/治愈系/冒险/成长/2014,492
蜡炬成灰,无,7.6,动画,7,短片/丹麦/动画短片/ISFVF/动画/2014/电影院/动画片,1075
无边无界,无,7.7,剧情,0,伊朗/伊朗电影/儿童/反战/2014/剧情/波斯語電影/东京国际电影节,2410
生为蓝调,罗伯特·布德里奥,7.6,剧情/音乐/传记,97,传记/音乐/爵士/美国/2015/剧情/加拿大/文艺,1600
妄想学生会2 OVA,金澤洪充,8.5,喜剧/动画,25,动画/OVA/日本动画/日本/2014/动漫/喜剧/妄想学生会,2004
将来的事,米娅·汉森-洛夫,8.2,剧情,102,法国/文艺/女性/剧情/生活/2016/人生/柏林电影节,39
漫画家与助手们 OVA5,古田丈司,7.2,动画,6,动画/日本/OVA/日本动画/2014/动漫/喜剧/泡面番,2168
雄狮,加斯·戴维斯,7.4,剧情,118,真实故事改编/印度/亲情/澳大利亚/剧情/感人/传记/2016,2437
危机13小时,迈克尔·贝,7.8,剧情/动作/惊悚/战争,144,战争/美国/真实事件改编/动作/政治/2016/真人真事改编/剧情,1484
大虎,朴勋政,7.2,动作/历史/冒险/古装,139,韩国/动物/人性/剧情/动作/历史/2015/传记,2036
四月是你的谎言OAD：MOMENTS,无,8.5,剧情/动画,24,日本/动画/日本动画/动漫/OAD/音乐/2015/成长,2005
宝美的房间,金尚讳,8.0,剧情,60,韩国/独幕剧/家庭/韩剧/萌娃/搞笑/韩剧(迷你篇)/喜剧,1925
久违的问候,金希元,8.2,爱情/奇幻,0,张娜拉/爱情/张赫/韩剧/韩国/韩国电影/韩国独幕剧/2014,212
内在美,白宗烈,7.6,剧情/爱情/奇幻,127,韩国/爱情/奇幻/文艺/浪漫/2015/温情/剧情,56
联合政府,艾利克斯·霍姆斯,8.4,剧情/传记,90,政治/英国/英剧/2015/UK/Ch4/英国电影/Drama,2088
回忆,让-保罗·卢弗,8.1,剧情/爱情/家庭,94,法国/温情/法国电影/家庭/喜剧/剧情/2015/电影,391
已是香港明日,丁怡瑱,7.1,喜剧/爱情,78,香港/爱情/文艺/美国/2015/剧情/城市/独立电影,1398
感化院,马克·布鲁蒙德,8.4,剧情,104,德国/人性/剧情/真实改编/成长/青春/2015/历史,1376
喝彩！,拉杜·裘德,7.5,剧情/喜剧/冒险,108,罗马尼亚/2015/黑白/历史/剧情/文艺/西部/法国,1248
龙三和他的七人党,北野武,7.6,喜剧/动作,111,北野武/日本/喜剧/黑色幽默/日本电影/2015/犯罪/黑帮,2144
卫生间的圣母像,松永大司,7.6,剧情,120,日本/剧情/文艺/2015/死亡/人生/人性/温情,1394
我们家,竹园元,7.5,剧情/家庭,105,日本/向井理/日剧SP/日剧/田中裕子/2015/市川実日子/日本电影,649
神秘博士：最后的圣诞,保罗·威尔姆斯赫斯特,8.4,剧情/科幻,61,英剧/科幻/DoctorWho/BBC/看过的电视剧/英国/英语标签/DW,1657
仲夏夜魔法,嘉里·瑞德斯托姆,7.3,动画/歌舞/家庭/奇幻,99,动画/歌舞/美国/爱情/喜剧/动画片/2015/卢卡斯影业,2266
小叮当：永无兽传奇,史蒂夫·伦特,8.0,动画/奇幻/冒险/灾难,76,动画/迪斯尼/美国/温情/魔幻/2014/奇幻/Disney,1192
恋人们,桥口亮辅,7.4,剧情,140,日本/2015/爱情/剧情/文艺/生活/社会/同性,2188
图书馆战争2：最后的任务,佐藤信介,7.2,剧情/动作/科幻,120,日本/2015/漫画改编/动作/科幻/剧情/小说改编/爱情,1873
垫底辣妹,土井裕泰,8.2,剧情/家庭,117,励志/日本/青春/成长/校园/温情/剧情/2015,2393
为什么猫都叫不来,山本透,7.5,剧情,103,日本/动物/治愈系/温情/2016/漫画改编/剧情/生活,2356
跳出我天地音乐剧,史蒂芬·戴德利,9.4,剧情/喜剧/音乐,169,音乐剧/英国/音乐/Musical/舞蹈/2014/亲情/人生,687
最强的名医 2015SP,本橋圭太/常廣丈太,7.4,剧情,0,日剧SP/沢村一樹/SP/日剧/15冬/高嶋政伸/日本/比嘉愛未,1270
卡推女王,米拉·奈尔,7.6,剧情/传记/运动,124,传记/励志/乌干达/国际象棋/美国/非洲/2016/贫民窟女孩,1448
恶魔之谜 TV未放送话,草川启造,7.2,动画,0,百合/OVA/日本动画/日本/2014/动漫/动画/アニメ,547
谍影重重5,保罗·格林格拉斯,7.4,动作/悬疑/惊悚,123,动作/特工/美国/间谍/2016/悬疑/经典/剧情,2411
青春之旅 TV未放送第13话,吉村爱,8.5,爱情/动画,24,日本/动漫/日本动画/动画/青春/OAD/2014/爱情,1182
红鳉鱼,高畑秀太,9.0,剧情/传记,124,北野武/日本/二宫和也/日本电影/二宮和也/传记/日剧/2015,1987
律政英雄 新电影版,铃木雅之,7.1,剧情,119,日本/2015/日剧SP/法律/剧情/犯罪/喜剧/律政,1711
恋爱舞台 OAD,无,7.1,动画/同性,0,BL/日本/耽美/OAD/动画/日本动画/动漫/OVA,736
采访舞者,斯蒂芬·贝尔伯,7.7,剧情/喜剧/家庭,90,美国/剧情/人生/喜剧/美国电影/舞蹈音乐/2014/芭蕾,1167
穿裙子的男孩,无,7.4,剧情/喜剧,0,英国/喜剧/英剧/BBC/成长/2014/英国电影/UK,2304
境界的彼方 剧场版 未来篇,石立太一,7.8,动画/奇幻,90,剧场版/境界的彼方/动画/日本/日本动画/京阿尼/2015/京アニ,2134
山田君与7个魔女 OAD2,宅野誠起,7.1,喜剧/动画,30,动画/日本/日本动画/OVA/OAD/2015/アニメ/搞笑,1289
继承者,无,7.3,剧情,105,法国/法国电影/青少年教育/剧情/2014/教育/电影/UGC,2217
坚信礼,鲍勃·尼尔森,7.4,喜剧/家庭,101,家庭/父子/温情/加拿大/剧情/成长/喜剧/2016,109
小花的味噌汤,阿久根知昭,7.7,剧情,118,日本/温情/亲情/家庭/治愈/感动/美食/剧情,779
伪恋OAD：兼职/酒后吐真言,新房昭之/龍輪直征,7.6,喜剧/爱情/动画,25,动画/日本/OAD/日本动画/新房昭之/OVA/2015/动漫,536
怒,李相日,7.7,剧情/爱情/悬疑/同性,142,日本/悬疑/人性/犯罪/剧情/2016/同性/小说改编,1988
与外婆同行,保罗·韦兹,7.7,剧情/喜剧/同性/家庭,79,美国/家庭/同性/喜剧/剧情/公路/2015/LGBT,748
周六勤务,无,7.9,剧情,17,短片/卞耀汉/韩国/韩国电影/电影/韩影/2011/剧情,1604
晓之春,陈钰杰,7.5,剧情/家庭,93,台湾/台湾电影/台灣電影/2014/溫貞菱/李康宜/臺灣電影/电影,1722
我的美国心,无,8.0,剧情/传记/运动,118,励志/橄榄球/运动/传记/美国/美国电影/梦想/温情,2393
骏马奥斯温2,卡蒂娅·冯·加尼尔,7.4,剧情/冒险,103,德国/动物/温情/青春/剧情/2015/家庭/爱情,1700
铠武外传：假面骑士斩月 / 假面骑士巴隆,金田治,7.1,动作,60,特摄/假面骑士/日本/仮面ライダー/外传/特别篇/2015/日本电影,1826
游戏王：次元的黑暗面,桑原智,7.9,剧情/动画/奇幻/冒险,130,游戏王/日本/动画/剧场版/经典/动漫/童年/二次元,1335
"Wake Up, Girls! 青春之影",山本宽,7.6,剧情/动画,54,动画/剧场版/日本动画/日本/山本宽/2015/励志/动漫,1593
姊妹情殇,无,7.2,剧情,95,瑞典/瑞典电影/成长/家庭/2015/青春/成长/剧情/温情,1493
蛛网屋,玛拉·艾布尔-艾贝斯费尔特,7.5,剧情/奇幻,90,德国/成长/儿童/剧情/2015/家庭/黑白/青春,2395
完美男人,雅恩·戈斯兰,7.5,惊悚,104,法国/惊悚/剧情/人性/犯罪/悬疑/爱情/2015,1295
虫师 铃之滴,长滨博史,9.3,剧情/动画/奇幻,48,动画/日本/日本动画/虫师/动漫/剧场版/2015/蟲師,325
滚蛋吧！肿瘤君,韩延,7.4,喜剧/爱情,128,励志/温情/人生/漫画改编/喜剧/熊顿/2015/爱情,757
精灵王座,宋岳峰,7.7,动画,104,动画/国产/爱情/奇幻/冒险/二次元/2016/成长,892
贾斯汀·汀布莱克：西服与领带,大卫·芬奇,8.7,音乐/歌舞,5,大卫·芬奇/JustinTimberlake/美国/音乐/短片/MV/DavidFincher/2013,209
BLAME! 端末遺構都市,无,8.4,科幻/动画,0,动画/科幻/日本/日本动画/弐瓶勉/短片/2015/动画短片,1850
蚀之怀朴抱素,郑大圣,7.2,剧情,93,郑大圣/茅盾/民国/中国/文学改编/中国文学电影/2015/剧情,168
灰色的迷宫,天冲,7.7,动作/动画/犯罪,48,日本动画/动画/日本/动漫/2015/后宫/OVA/樱井孝宏,761
大胖考,无,8.1,喜剧/真人秀,97,Channel4/DavidMitchell/英国/RichardAyoade/英剧/综艺/TV/Comedy,251
恋爱中的吸血鬼,无,8.4,剧情,24,MarkStrong/短片/英国/马强/爱情/2012/NosferatuInLove/英美,2468
尽管黑夜,菲利普·格朗德里厄,7.1,剧情,150,法国/剧情/法国电影/2015/文艺/PhillippeGrandrieux/法國/菲利普·格朗德里厄,1398
伞头和他的女人,牛建荣,7.5,剧情/爱情,95,中国/爱情/剧情/伞头和他的女人怎么演/本土/内地/乡村/有电影,2280
青春的三段回忆,阿诺·戴普勒尚,7.5,剧情,123,法国/青春/爱情/2015/文艺/剧情/成长/戛纳,1161
流浪的迪潘,雅克·欧迪亚,7.1,剧情/犯罪,115,法国/金棕榈/2015/戛纳/剧情/犯罪/难民/黑帮,58
红楼梦 Ⅳ 二尤惨死,谢铁骊/赵元,8.4,爱情/家庭/古装,106,红楼梦/谢铁骊/名著改编/1989/中国电影/中国/电影/大陆,1396
红楼梦 Ⅵ 宝玉化石,谢铁骊/赵元,8.1,爱情/家庭/古装,148,红楼梦/谢铁骊/中国/1989/名著改编/中国电影/电影/大陆,693
大胖考10周年,无,9.0,喜剧/真人秀,96,英国/综艺/喜剧/Channel4/英剧/NoelFielding/JimmyCarr/2015,403
在勾引中学会爱2,叶明,7.7,剧情/爱情/同性,114,同性/同志/爱情/中国/高校/青春/青春爱情感动/剧情,1094
这时对那时错,洪尚秀,7.5,剧情,121,韩国/文艺/爱情/2015/剧情/人性/生活/人生,1161
护工故事,罗布·伯内特,7.4,剧情,93,美国/公路/剧情/喜剧/2016/人生/温情/美国电影,2217
岁城璃心-鬼蜮咒原,林魂,8.8,动作/动画/奇幻,0,国产动画/国漫/动画/奇幻/中国/动作/国产/史诗,1615
特鲁曼,西斯科·盖伊,7.8,剧情/喜剧,108,西班牙/温情/人生/剧情/阿根廷/友情/2015/喜剧,1567
侠僧探案传奇之大兴赌坊,海涛,7.1,动作/悬疑/武侠/古装,90,武侠/悬疑/推理/中国/大陆/中国电影/2015/电影,821
明星,安娜·米利克扬,8.0,剧情/喜剧,0,俄罗斯/人性/剧情/感动/生死/2014/电影/青春,2305
出包王女Darkness OAD2,大槻敦史,8.2,动画,26,动画/日本/OAD/后宫/日本动画/OVA/2012/动漫,2061
出包王女Darkness OAD3,大槻敦史,8.2,动画,24,日本/动画/后宫/OAD/日本动画/动漫/2013/OVA,1029
出包王女Darkness OAD4,大槻敦史,8.4,动画,28,日本/动画/OAD/日本动画/后宫/2013/XEBEC/OVA,899
侠僧探案传奇之洛阳花会,海涛,7.4,动作/悬疑/武侠/古装,90,武侠/悬疑/推理/中国/古装/动作/中国电影/2015,2064
侠僧探案传奇之醉玲珑,海涛,7.2,动作/悬疑/武侠/古装,90,武侠/悬疑/推理/中国/中国电影/2015/大陆/动作,2064
侠僧探案传奇之催命符,海涛,7.5,动作/悬疑/武侠/古装,90,悬疑/武侠/推理/中国/中国电影/2015/大陆/动作,2164
侠僧探案传奇之大夜叉,海涛,8.1,动作/悬疑/武侠/古装,90,武侠/悬疑/推理/中国电影/中国/动作/大陆/古装,2444
侠僧探案传奇之将军府,海涛,7.1,动作/悬疑/武侠/古装,90,悬疑/武侠/推理/中国/中国电影/动作/2015/大陆,2008
出租车,贾法·帕纳西,8.0,剧情/喜剧,82,伊朗/2015/社会/剧情/伪纪录片/政治/喜剧/纪录片,1326
堀桑与宫村君 OVA3,平川哲生,8.6,爱情/动画,23,OVA/动画/日本/日本动画/爱情/2015/动漫/校园,1795
无罪可赦,吉尔斯·班尼尔,7.5,剧情,94,法国/剧情/人性/法律/悬疑/犯罪/2015/黑色幽默,2356
情歌,金素英,7.3,剧情/爱情/同性,84,同性/美国/爱情/LGBT/女性/les/文艺/2016,944
蓝色时分,阿努查·本尼雅瓦塔纳,7.1,剧情/爱情/同性/奇幻,97,泰国/同性/泰国电影/同志/悬疑/青春/电影/2015,1965
醉·生梦死,张作骥,7.2,剧情/同性/家庭,107,台湾/同性/文艺/同志/2015/剧情/家庭/人性,1381
阿尔塔米拉,休·赫德森,7.4,剧情,0,西班牙/考古/剧情/文艺/西班牙电影/2016/电影/法国,1692
生活的平衡,丹尼斯·德库尔,7.1,剧情,0,法国/人生/2015/电影/法國/法国电影/西西·迪·法兰丝/无字幕,261
美好时节,卡特琳·科西尼,7.3,剧情/爱情,105,法国/同性/爱情/女权/LGBT/les/女性/剧情,1786
日长似岁,马修·塞维尔,7.2,喜剧,109,澳大利亚/温情/治愈/人生/剧情/澳大利亚电影/人性/2016,2155
乐高DC超级英雄：正义联盟大战异魔联盟,无,7.3,动画,49,动画/DC/乐高/美国/2015/正义联盟/喜剧/漫画改编,1890
当我们17岁,安德烈·泰希内,7.6,剧情/爱情/同性,116,法国/同性/青春/爱情/2016/LGBT/同志/剧情,414
诚实国度的爱丽丝,安国真,7.6,剧情,90,韩国/犯罪/人性/剧情/2015/黑色幽默/惊悚/独立,2200
排球少年剧场版：结束与开始,满仲劝,8.6,动画/运动,88,剧场版/动画/日本/热血/日本动画/运动/动漫/2015,193
排球少年：列夫参上,满仲劝,8.8,动画/运动,25,日本/动画/OAD/日本动画/动漫/アニメ/运动/2015,742
笑傲江湖,黄健中/元彬,8.0,剧情/动作/爱情/武侠/古装,112,笑傲江湖/武侠/李亚鹏/武侠片/张纪中/电视剧/国产/2003,1335
等待,皮耶罗·梅西纳,7.4,剧情,100,法国/意大利/剧情/文艺/2015/爱情/威尼斯电影节/茱莉亚·比诺什,1234
樱桃小丸子动画25周年纪念特别篇 携手同游~苦乐交织的美味特辑,无,8.6,喜剧/动画,48,动画/樱桃小丸子/日本/日本动画/25周年纪念/动漫/2015/美食,772
中国之旅,无,7.2,剧情,96,法国/法国电影/中国/温情/剧情/2015/家庭/亲情,454
